participant_id,age,gender,country,province,education,headphone_brand,stimuli,score,stimuli_group
jc4v5y00z3es8lmyqd49m,47,M,AR,La Pampa,1,,A/A6/166.wav,1.0,A6
jc4v5y00z3es8lmyqd49m,47,M,AR,La Pampa,1,,D/D8/arm_08784_01354861383.wav_GL.wav,5.0,D8
jc4v5y00z3es8lmyqd49m,47,M,AR,La Pampa,1,,E/E4/arm_08784_01341419587.wav,5.0,E4
jc4v5y00z3es8lmyqd49m,47,M,AR,La Pampa,1,,C/C8/enrique_9.wav,3.0,C8
jc4v5y00z3es8lmyqd49m,47,M,AR,La Pampa,1,,A/A1/39.wav,2.0,A1
jc4v5y00z3es8lmyqd49m,47,M,AR,La Pampa,1,,B/B1/audio33.wav,3.0,B1
jc4v5y00z3es8lmyqd49m,47,M,AR,La Pampa,1,,E/E3/audio_75.wav,5.0,E3
jc4v5y00z3es8lmyqd49m,47,M,AR,La Pampa,1,,B/B3/enrique2_60.wav_GL.wav,2.0,B3
jc4v5y00z3es8lmyqd49m,47,M,AR,La Pampa,1,,D/D8/arm_08784_02060342706.wav_GL.wav,5.0,D8
jc4v5y00z3es8lmyqd49m,47,M,AR,La Pampa,1,,A/A3/audio132.wav,1.0,A3
jc4v5y00z3es8lmyqd49m,47,M,AR,La Pampa,1,,C/C2/fiona2_61.wav,3.0,C2
jc4v5y00z3es8lmyqd49m,47,M,AR,La Pampa,1,,D/D7/es-ES-ElviraNeural4.wav,2.0,D7
jc4v5y00z3es8lmyqd49m,47,M,AR,La Pampa,1,,E/E3/audio_148.wav,5.0,E3
jc4v5y00z3es8lmyqd49m,47,M,AR,La Pampa,1,,C/C10/mia2_70.wav,2.0,C10
jc4v5y00z3es8lmyqd49m,47,M,AR,La Pampa,1,,A/A4/sabrina_loquendo_25.wav,2.0,A4
jc4v5y00z3es8lmyqd49m,47,M,AR,La Pampa,1,,B/B7/audio142.wav,3.0,B7
jc4v5y00z3es8lmyqd49m,47,M,AR,La Pampa,1,,E/E5/arm_00610_01139917007.wav,5.0,E5
jc4v5y00z3es8lmyqd49m,47,M,AR,La Pampa,1,,D/D4/olimpiaAI_80.wav,3.0,D4
jc4v5y00z3es8lmyqd49m,47,M,AR,La Pampa,1,,A/A3/audio167.wav,1.0,A3
jc4v5y00z3es8lmyqd49m,47,M,AR,La Pampa,1,,C/C6/olimpia_27.wav,2.0,C6
jc4v5y00z3es8lmyqd49m,47,M,AR,La Pampa,1,,B/B1/audio109.wav,3.0,B1
jc4v5y00z3es8lmyqd49m,47,M,AR,La Pampa,1,,D/D4/Olimpia9-15.wav,4.0,D4
jc4v5y00z3es8lmyqd49m,47,M,AR,La Pampa,1,,A/A5/tts_dev_thomas_43.wav,2.0,A5
jc4v5y00z3es8lmyqd49m,47,M,AR,La Pampa,1,,E/E8/es-BO-SofiaNeural64.wav,2.0,E8
jc4v5y00z3es8lmyqd49m,47,M,AR,La Pampa,1,,B/B1/audio169.wav,2.0,B1
jc4v5y00z3es8lmyqd49m,47,M,AR,La Pampa,1,,C/C8/enrique_24.wav,3.0,C8
jc4v5y00z3es8lmyqd49m,47,M,AR,La Pampa,1,,D/D3/Leticia9-16.wav,3.0,D3
jc4v5y00z3es8lmyqd49m,47,M,AR,La Pampa,1,,B/B1/audio25.wav,3.0,B1
jc4v5y00z3es8lmyqd49m,47,M,AR,La Pampa,1,,A/A3/audio169.wav,2.0,A3
jc4v5y00z3es8lmyqd49m,47,M,AR,La Pampa,1,,E/E9/arm_09697_01090117503.wav,5.0,E9
jc4v5y00z3es8lmyqd49m,47,M,AR,La Pampa,1,,C/C2/fiona2_79.wav,3.0,C2
7b5is1ev3w2i0d3q80ohck,33,M,AR,Ciudad Autónoma de Buenos Aires,4,,D/D3/Leticia9-07.wav,3.0,D3
7b5is1ev3w2i0d3q80ohck,33,M,AR,Ciudad Autónoma de Buenos Aires,4,,E/E3/audio_235.wav,5.0,E3
7b5is1ev3w2i0d3q80ohck,33,M,AR,Ciudad Autónoma de Buenos Aires,4,,A/A5/tts_dev_thomas_46.wav,2.0,A5
7b5is1ev3w2i0d3q80ohck,33,M,AR,Ciudad Autónoma de Buenos Aires,4,,B/B9/VTLP_es-ES-ElviraNeural63.wav.wav,1.0,B9
7b5is1ev3w2i0d3q80ohck,33,M,AR,Ciudad Autónoma de Buenos Aires,4,,C/C4/fiore_86.wav,4.0,C4
7b5is1ev3w2i0d3q80ohck,33,M,AR,Ciudad Autónoma de Buenos Aires,4,,D/D9/priscilla_78.wav,3.0,D9
7b5is1ev3w2i0d3q80ohck,33,M,AR,Ciudad Autónoma de Buenos Aires,4,,E/E10/es-MX-JorgeNeural63.wav,3.0,E10
7b5is1ev3w2i0d3q80ohck,33,M,AR,Ciudad Autónoma de Buenos Aires,4,,C/C1/penelope_41.wav,3.0,C1
7b5is1ev3w2i0d3q80ohck,33,M,AR,Ciudad Autónoma de Buenos Aires,4,,B/B10/VTLP_es-AR-ElenaNeural14.wav.wav,1.0,B10
7b5is1ev3w2i0d3q80ohck,33,M,AR,Ciudad Autónoma de Buenos Aires,4,,A/A1/72.wav,2.0,A1
7b5is1ev3w2i0d3q80ohck,33,M,AR,Ciudad Autónoma de Buenos Aires,4,,C/C8/enrique2_78.wav,2.0,C8
7b5is1ev3w2i0d3q80ohck,33,M,AR,Ciudad Autónoma de Buenos Aires,4,,D/D1/f1chi_8.wav,3.0,D1
7b5is1ev3w2i0d3q80ohck,33,M,AR,Ciudad Autónoma de Buenos Aires,4,,B/B3/enrique_2.wav_GL.wav,2.0,B3
7b5is1ev3w2i0d3q80ohck,33,M,AR,Ciudad Autónoma de Buenos Aires,4,,A/A7/139.wav,1.0,A7
7b5is1ev3w2i0d3q80ohck,33,M,AR,Ciudad Autónoma de Buenos Aires,4,,E/E9/arm_09697_01761588342.wav,5.0,E9
7b5is1ev3w2i0d3q80ohck,33,M,AR,Ciudad Autónoma de Buenos Aires,4,,A/A5/tts_dev_thomas_2.wav,2.0,A5
7b5is1ev3w2i0d3q80ohck,33,M,AR,Ciudad Autónoma de Buenos Aires,4,,D/D7/es-ES-ElviraNeural76.wav,2.0,D7
7b5is1ev3w2i0d3q80ohck,33,M,AR,Ciudad Autónoma de Buenos Aires,4,,B/B1/audio80.wav,2.0,B1
7b5is1ev3w2i0d3q80ohck,33,M,AR,Ciudad Autónoma de Buenos Aires,4,,E/E1/arf_00295_01327196668.wav,5.0,E1
7b5is1ev3w2i0d3q80ohck,33,M,AR,Ciudad Autónoma de Buenos Aires,4,,C/C3/pedro_21.wav,4.0,C3
7b5is1ev3w2i0d3q80ohck,33,M,AR,Ciudad Autónoma de Buenos Aires,4,,A/A1/108.wav,1.0,A1
7b5is1ev3w2i0d3q80ohck,33,M,AR,Ciudad Autónoma de Buenos Aires,4,,B/B10/VTLP_es-AR-ElenaNeural39.wav.wav,1.0,B10
7b5is1ev3w2i0d3q80ohck,33,M,AR,Ciudad Autónoma de Buenos Aires,4,,D/D5/es-BO-MarceloNeural53.wav,4.0,D5
7b5is1ev3w2i0d3q80ohck,33,M,AR,Ciudad Autónoma de Buenos Aires,4,,C/C1/penelope2_54.wav,3.0,C1
7b5is1ev3w2i0d3q80ohck,33,M,AR,Ciudad Autónoma de Buenos Aires,4,,E/E9/arm_09697_00217121903.wav,5.0,E9
7b5is1ev3w2i0d3q80ohck,33,M,AR,Ciudad Autónoma de Buenos Aires,4,,C/C7/conchita_32.wav,2.0,C7
7b5is1ev3w2i0d3q80ohck,33,M,AR,Ciudad Autónoma de Buenos Aires,4,,A/A6/141.wav,2.0,A6
7b5is1ev3w2i0d3q80ohck,33,M,AR,Ciudad Autónoma de Buenos Aires,4,,D/D6/es-ES-AlvaroNeural95.wav,3.0,D6
7b5is1ev3w2i0d3q80ohck,33,M,AR,Ciudad Autónoma de Buenos Aires,4,,E/E3/audio_209.wav,5.0,E3
7b5is1ev3w2i0d3q80ohck,33,M,AR,Ciudad Autónoma de Buenos Aires,4,,B/B9/VTLP_es-ES-ElviraNeural89.wav.wav,1.0,B9
7b5is1ev3w2i0d3q80ohck,33,M,AR,Ciudad Autónoma de Buenos Aires,4,,B/B1/audio0.wav,3.0,B1
7b5is1ev3w2i0d3q80ohck,33,M,AR,Ciudad Autónoma de Buenos Aires,4,,C/C6/olimpia_59.wav,2.0,C6
7b5is1ev3w2i0d3q80ohck,33,M,AR,Ciudad Autónoma de Buenos Aires,4,,A/A4/sabrina_loquendo_72.wav,2.0,A4
7b5is1ev3w2i0d3q80ohck,33,M,AR,Ciudad Autónoma de Buenos Aires,4,,E/E3/audio_71.wav,5.0,E3
7b5is1ev3w2i0d3q80ohck,33,M,AR,Ciudad Autónoma de Buenos Aires,4,,D/D9/priscilla_46.wav,3.0,D9
7b5is1ev3w2i0d3q80ohck,33,M,AR,Ciudad Autónoma de Buenos Aires,4,,A/A3/audio50.wav,1.0,A3
7b5is1ev3w2i0d3q80ohck,33,M,AR,Ciudad Autónoma de Buenos Aires,4,,E/E7/es-AR-TomasNeural79.wav,2.0,E7
7b5is1ev3w2i0d3q80ohck,33,M,AR,Ciudad Autónoma de Buenos Aires,4,,D/D7/es-ES-ElviraNeural34.wav,3.0,D7
7b5is1ev3w2i0d3q80ohck,33,M,AR,Ciudad Autónoma de Buenos Aires,4,,C/C3/pedro2.mp3,4.0,C3
7b5is1ev3w2i0d3q80ohck,33,M,AR,Ciudad Autónoma de Buenos Aires,4,,B/B10/VTLP_es-AR-ElenaNeural16.wav.wav,1.0,B10
7b5is1ev3w2i0d3q80ohck,33,M,AR,Ciudad Autónoma de Buenos Aires,4,,B/B9/VTLP_es-ES-ElviraNeural76.wav.wav,1.0,B9
7b5is1ev3w2i0d3q80ohck,33,M,AR,Ciudad Autónoma de Buenos Aires,4,,E/E9/arm_09697_01620320509.wav,5.0,E9
7b5is1ev3w2i0d3q80ohck,33,M,AR,Ciudad Autónoma de Buenos Aires,4,,A/A2/43.wav,2.0,A2
7b5is1ev3w2i0d3q80ohck,33,M,AR,Ciudad Autónoma de Buenos Aires,4,,C/C3/pedro_15.wav,3.0,C3
7b5is1ev3w2i0d3q80ohck,33,M,AR,Ciudad Autónoma de Buenos Aires,4,,D/D9/priscilla_59.wav,2.0,D9
7b5is1ev3w2i0d3q80ohck,33,M,AR,Ciudad Autónoma de Buenos Aires,4,,D/D2/m1pr_3.wav,1.0,D2
7b5is1ev3w2i0d3q80ohck,33,M,AR,Ciudad Autónoma de Buenos Aires,4,,C/C1/penelope2_86.wav,2.0,C1
7b5is1ev3w2i0d3q80ohck,33,M,AR,Ciudad Autónoma de Buenos Aires,4,,A/A1/93.wav,3.0,A1
7b5is1ev3w2i0d3q80ohck,33,M,AR,Ciudad Autónoma de Buenos Aires,4,,B/B6/miguel-13.wav,3.0,B6
7b5is1ev3w2i0d3q80ohck,33,M,AR,Ciudad Autónoma de Buenos Aires,4,,E/E3/audio_146.wav,5.0,E3
s0o5upffmzlrot9v8lxyfe,25,F,ES,,2,,D/D3/leticia_30.wav,3.0,D3
s0o5upffmzlrot9v8lxyfe,25,F,ES,,2,,C/C6/olimpia_65.wav,2.0,C6
s0o5upffmzlrot9v8lxyfe,25,F,ES,,2,,E/E8/es-BO-SofiaNeural46.wav,1.0,E8
s0o5upffmzlrot9v8lxyfe,25,F,ES,,2,,A/A5/tts_dev_thomas_98.wav,2.0,A5
s0o5upffmzlrot9v8lxyfe,25,F,ES,,2,,B/B10/VTLP_es-AR-ElenaNeural21.wav.wav,1.0,B10
s0o5upffmzlrot9v8lxyfe,25,F,ES,,2,,C/C1/penelope2_78.wav,2.0,C1
s0o5upffmzlrot9v8lxyfe,25,F,ES,,2,,D/D5/es-BO-MarceloNeural78.wav,3.0,D5
s0o5upffmzlrot9v8lxyfe,25,F,ES,,2,,E/E6/es-AR-ElenaNeural66.wav,2.0,E6
s0o5upffmzlrot9v8lxyfe,25,F,ES,,2,,B/B2/audio16.wav,3.0,B2
s0o5upffmzlrot9v8lxyfe,25,F,ES,,2,,A/A3/audio9.wav,3.0,A3
s0o5upffmzlrot9v8lxyfe,25,F,ES,,2,,E/E3/audio_47.wav,5.0,E3
s0o5upffmzlrot9v8lxyfe,25,F,ES,,2,,A/A4/sabrina_loquendo_20.wav,3.0,A4
s0o5upffmzlrot9v8lxyfe,25,F,ES,,2,,D/D10/lalita_50.wav,2.0,D10
s0o5upffmzlrot9v8lxyfe,25,F,ES,,2,,C/C1/penelope_43.wav,2.0,C1
s0o5upffmzlrot9v8lxyfe,25,F,ES,,2,,B/B1/audio107.wav,4.0,B1
s0o5upffmzlrot9v8lxyfe,25,F,ES,,2,,E/E5/arm_00610_00180010310.wav,5.0,E5
s0o5upffmzlrot9v8lxyfe,25,F,ES,,2,,D/D8/arm_08784_00177447617.wav_GL.wav,3.0,D8
s0o5upffmzlrot9v8lxyfe,25,F,ES,,2,,C/C5/albano_47.wav,2.0,C5
s0o5upffmzlrot9v8lxyfe,25,F,ES,,2,,B/B1/audio17.wav,2.0,B1
s0o5upffmzlrot9v8lxyfe,25,F,ES,,2,,A/A1/45.wav,1.0,A1
s0o5upffmzlrot9v8lxyfe,25,F,ES,,2,,C/C10/mia_22.wav,3.0,C10
s0o5upffmzlrot9v8lxyfe,25,F,ES,,2,,A/A4/sabrina_loquendo_31.wav,2.0,A4
s0o5upffmzlrot9v8lxyfe,25,F,ES,,2,,B/B6/miguel-31.wav,4.0,B6
s0o5upffmzlrot9v8lxyfe,25,F,ES,,2,,D/D10/lalita_53.wav,3.0,D10
s0o5upffmzlrot9v8lxyfe,25,F,ES,,2,,E/E4/arm_08784_01376458410.wav,5.0,E4
s0o5upffmzlrot9v8lxyfe,25,F,ES,,2,,C/C5/albano_11.wav,2.0,C5
s0o5upffmzlrot9v8lxyfe,25,F,ES,,2,,E/E3/audio_110.wav,5.0,E3
s0o5upffmzlrot9v8lxyfe,25,F,ES,,2,,B/B1/audio21.wav,3.0,B1
s0o5upffmzlrot9v8lxyfe,25,F,ES,,2,,D/D9/priscilla_8.wav,3.0,D9
s0o5upffmzlrot9v8lxyfe,25,F,ES,,2,,A/A1/22.wav,1.0,A1
s0o5upffmzlrot9v8lxyfe,25,F,ES,,2,,B/B2/audio18.wav,3.0,B2
s0o5upffmzlrot9v8lxyfe,25,F,ES,,2,,A/A7/115.wav,2.0,A7
s0o5upffmzlrot9v8lxyfe,25,F,ES,,2,,D/D6/es-ES-AlvaroNeural18.wav,5.0,D6
s0o5upffmzlrot9v8lxyfe,25,F,ES,,2,,E/E3/audio_17.wav,4.0,E3
s0o5upffmzlrot9v8lxyfe,25,F,ES,,2,,C/C4/fiore_81.wav,2.0,C4
s0o5upffmzlrot9v8lxyfe,25,F,ES,,2,,B/B9/VTLP_es-ES-ElviraNeural43.wav.wav,1.0,B9
s0o5upffmzlrot9v8lxyfe,25,F,ES,,2,,A/A1/51.wav,1.0,A1
s0o5upffmzlrot9v8lxyfe,25,F,ES,,2,,C/C8/enrique_20.wav,2.0,C8
s0o5upffmzlrot9v8lxyfe,25,F,ES,,2,,E/E10/es-MX-JorgeNeural17.wav,3.0,E10
s0o5upffmzlrot9v8lxyfe,25,F,ES,,2,,D/D3/leticia_56.wav,3.0,D3
s0o5upffmzlrot9v8lxyfe,25,F,ES,,2,,E/E9/arm_09697_01938242139.wav,5.0,E9
s0o5upffmzlrot9v8lxyfe,25,F,ES,,2,,C/C8/enrique_44.wav,3.0,C8
s0o5upffmzlrot9v8lxyfe,25,F,ES,,2,,A/A5/tts_dev_thomas_83.wav,2.0,A5
s0o5upffmzlrot9v8lxyfe,25,F,ES,,2,,B/B1/audio103.wav,3.0,B1
s0o5upffmzlrot9v8lxyfe,25,F,ES,,2,,D/D3/leticia_18.wav,2.0,D3
s0o5upffmzlrot9v8lxyfe,25,F,ES,,2,,C/C10/mia_41.wav,3.0,C10
s0o5upffmzlrot9v8lxyfe,25,F,ES,,2,,B/B7/audio154.wav,3.0,B7
s0o5upffmzlrot9v8lxyfe,25,F,ES,,2,,A/A1/71.wav,1.0,A1
s0o5upffmzlrot9v8lxyfe,25,F,ES,,2,,E/E1/arf_00295_01264185370.wav,5.0,E1
s0o5upffmzlrot9v8lxyfe,25,F,ES,,2,,D/D2/m1ven_6.wav,2.0,D2
a5k4htaq9hs34pnvl6wv,28,F,AR,Ciudad Autónoma de Buenos Aires,5,,C/C4/fiore_9.wav,1.0,C4
a5k4htaq9hs34pnvl6wv,28,F,AR,Ciudad Autónoma de Buenos Aires,5,,B/B2/audio62.wav,2.0,B2
a5k4htaq9hs34pnvl6wv,28,F,AR,Ciudad Autónoma de Buenos Aires,5,,D/D1/f1per_0.wav,2.0,D1
a5k4htaq9hs34pnvl6wv,28,F,AR,Ciudad Autónoma de Buenos Aires,5,,A/A3/audio143.wav,1.0,A3
a5k4htaq9hs34pnvl6wv,28,F,AR,Ciudad Autónoma de Buenos Aires,5,,E/E1/arf_00295_01282727389.wav,5.0,E1
a5k4htaq9hs34pnvl6wv,28,F,AR,Ciudad Autónoma de Buenos Aires,5,,C/C9/lupe2_93.wav,3.0,C9
a5k4htaq9hs34pnvl6wv,28,F,AR,Ciudad Autónoma de Buenos Aires,5,,B/B1/audio114.wav,3.0,B1
a5k4htaq9hs34pnvl6wv,28,F,AR,Ciudad Autónoma de Buenos Aires,5,,D/D7/es-ES-ElviraNeural95.wav,3.0,D7
a5k4htaq9hs34pnvl6wv,28,F,AR,Ciudad Autónoma de Buenos Aires,5,,E/E7/es-AR-TomasNeural62.wav,3.0,E7
a5k4htaq9hs34pnvl6wv,28,F,AR,Ciudad Autónoma de Buenos Aires,5,,A/A4/sabrina_loquendo_69.wav,2.0,A4
a5k4htaq9hs34pnvl6wv,28,F,AR,Ciudad Autónoma de Buenos Aires,5,,E/E3/audio_225.wav,5.0,E3
a5k4htaq9hs34pnvl6wv,28,F,AR,Ciudad Autónoma de Buenos Aires,5,,B/B7/audio24.wav,3.0,B7
a5k4htaq9hs34pnvl6wv,28,F,AR,Ciudad Autónoma de Buenos Aires,5,,A/A3/audio23.wav,1.0,A3
a5k4htaq9hs34pnvl6wv,28,F,AR,Ciudad Autónoma de Buenos Aires,5,,D/D2/m2arg_1.wav,2.0,D2
a5k4htaq9hs34pnvl6wv,28,F,AR,Ciudad Autónoma de Buenos Aires,5,,C/C1/penelope2_57.wav,2.0,C1
a5k4htaq9hs34pnvl6wv,28,F,AR,Ciudad Autónoma de Buenos Aires,5,,A/A2/64.wav,1.0,A2
a5k4htaq9hs34pnvl6wv,28,F,AR,Ciudad Autónoma de Buenos Aires,5,,D/D4/olimpiaAI_14.wav,2.0,D4
a5k4htaq9hs34pnvl6wv,28,F,AR,Ciudad Autónoma de Buenos Aires,5,,C/C4/fiore_48.wav,2.0,C4
a5k4htaq9hs34pnvl6wv,28,F,AR,Ciudad Autónoma de Buenos Aires,5,,E/E3/audio_6.wav,5.0,E3
a5k4htaq9hs34pnvl6wv,28,F,AR,Ciudad Autónoma de Buenos Aires,5,,B/B7/audio192.wav,3.0,B7
a5k4htaq9hs34pnvl6wv,28,F,AR,Ciudad Autónoma de Buenos Aires,5,,A/A4/sabrina_loquendo_9.wav,2.0,A4
a5k4htaq9hs34pnvl6wv,28,F,AR,Ciudad Autónoma de Buenos Aires,5,,C/C3/pedro_10.wav,4.0,C3
a5k4htaq9hs34pnvl6wv,28,F,AR,Ciudad Autónoma de Buenos Aires,5,,E/E2/arf_00610_00889844761.wav,5.0,E2
a5k4htaq9hs34pnvl6wv,28,F,AR,Ciudad Autónoma de Buenos Aires,5,,B/B7/audio193.wav,3.0,B7
a5k4htaq9hs34pnvl6wv,28,F,AR,Ciudad Autónoma de Buenos Aires,5,,D/D6/es-ES-AlvaroNeural87.wav,2.0,D6
a5k4htaq9hs34pnvl6wv,28,F,AR,Ciudad Autónoma de Buenos Aires,5,,D/D9/priscilla_71.wav,2.0,D9
a5k4htaq9hs34pnvl6wv,28,F,AR,Ciudad Autónoma de Buenos Aires,5,,A/A6/116.wav,1.0,A6
a5k4htaq9hs34pnvl6wv,28,F,AR,Ciudad Autónoma de Buenos Aires,5,,B/B1/audio71.wav,2.0,B1
a5k4htaq9hs34pnvl6wv,28,F,AR,Ciudad Autónoma de Buenos Aires,5,,E/E5/arm_00610_00415848020.wav,5.0,E5
a5k4htaq9hs34pnvl6wv,28,F,AR,Ciudad Autónoma de Buenos Aires,5,,C/C4/fiore_53.wav,3.0,C4
a5k4htaq9hs34pnvl6wv,28,F,AR,Ciudad Autónoma de Buenos Aires,5,,C/C5/albano_33.wav,2.0,C5
a5k4htaq9hs34pnvl6wv,28,F,AR,Ciudad Autónoma de Buenos Aires,5,,D/D7/es-ES-ElviraNeural88.wav,2.0,D7
a5k4htaq9hs34pnvl6wv,28,F,AR,Ciudad Autónoma de Buenos Aires,5,,A/A3/audio11.wav,2.0,A3
a5k4htaq9hs34pnvl6wv,28,F,AR,Ciudad Autónoma de Buenos Aires,5,,E/E1/arf_00295_00929803271.wav,5.0,E1
a5k4htaq9hs34pnvl6wv,28,F,AR,Ciudad Autónoma de Buenos Aires,5,,B/B2/audio43.wav,3.0,B2
a5k4htaq9hs34pnvl6wv,28,F,AR,Ciudad Autónoma de Buenos Aires,5,,C/C5/albano_16.wav,2.0,C5
a5k4htaq9hs34pnvl6wv,28,F,AR,Ciudad Autónoma de Buenos Aires,5,,A/A2/91.wav,2.0,A2
a5k4htaq9hs34pnvl6wv,28,F,AR,Ciudad Autónoma de Buenos Aires,5,,E/E8/es-BO-SofiaNeural17.wav,2.0,E8
a5k4htaq9hs34pnvl6wv,28,F,AR,Ciudad Autónoma de Buenos Aires,5,,D/D3/leticia_23.wav,4.0,D3
a5k4htaq9hs34pnvl6wv,28,F,AR,Ciudad Autónoma de Buenos Aires,5,,B/B3/enrique2_72.wav_GL.wav,4.0,B3
a5k4htaq9hs34pnvl6wv,28,F,AR,Ciudad Autónoma de Buenos Aires,5,,A/A7/157.wav,2.0,A7
a5k4htaq9hs34pnvl6wv,28,F,AR,Ciudad Autónoma de Buenos Aires,5,,B/B7/audio83.wav,3.0,B7
a5k4htaq9hs34pnvl6wv,28,F,AR,Ciudad Autónoma de Buenos Aires,5,,D/D4/olimpiaAI_84.wav,4.0,D4
a5k4htaq9hs34pnvl6wv,28,F,AR,Ciudad Autónoma de Buenos Aires,5,,C/C1/penelope_0.wav,3.0,C1
a5k4htaq9hs34pnvl6wv,28,F,AR,Ciudad Autónoma de Buenos Aires,5,,E/E3/audio_18.wav,5.0,E3
a5k4htaq9hs34pnvl6wv,28,F,AR,Ciudad Autónoma de Buenos Aires,5,,A/A7/101.wav,1.0,A7
a5k4htaq9hs34pnvl6wv,28,F,AR,Ciudad Autónoma de Buenos Aires,5,,C/C3/pedro_26.wav,3.0,C3
a5k4htaq9hs34pnvl6wv,28,F,AR,Ciudad Autónoma de Buenos Aires,5,,B/B1/audio6.wav,3.0,B1
a5k4htaq9hs34pnvl6wv,28,F,AR,Ciudad Autónoma de Buenos Aires,5,,E/E3/audio_256.wav,5.0,E3
a5k4htaq9hs34pnvl6wv,28,F,AR,Ciudad Autónoma de Buenos Aires,5,,D/D9/priscilla_83.wav,3.0,D9
8dywf1lbe4orf996jvxu7,29,M,AR,Misiones,3,,C/C6/olimpia_36.wav,2.0,C6
8dywf1lbe4orf996jvxu7,29,M,AR,Misiones,3,,D/D3/Leticia9-15.wav,2.0,D3
8dywf1lbe4orf996jvxu7,29,M,AR,Misiones,3,,E/E10/es-MX-JorgeNeural48.wav,3.0,E10
8dywf1lbe4orf996jvxu7,29,M,AR,Misiones,3,,B/B2/audio4.wav,3.0,B2
8dywf1lbe4orf996jvxu7,29,M,AR,Misiones,3,,A/A1/109.wav,1.0,A1
8dywf1lbe4orf996jvxu7,29,M,AR,Misiones,3,,C/C10/mia2_88.wav,3.0,C10
8dywf1lbe4orf996jvxu7,29,M,AR,Misiones,3,,E/E3/audio_68.wav,5.0,E3
8dywf1lbe4orf996jvxu7,29,M,AR,Misiones,3,,D/D10/lalita_20.wav,3.0,D10
8dywf1lbe4orf996jvxu7,29,M,AR,Misiones,3,,A/A1/77.wav,1.0,A1
8dywf1lbe4orf996jvxu7,29,M,AR,Misiones,3,,B/B7/audio179.wav,3.0,B7
8dywf1lbe4orf996jvxu7,29,M,AR,Misiones,3,,A/A1/57.wav,2.0,A1
8dywf1lbe4orf996jvxu7,29,M,AR,Misiones,3,,C/C9/lupe_4.wav,3.0,C9
8dywf1lbe4orf996jvxu7,29,M,AR,Misiones,3,,E/E5/arm_00610_01404558758.wav,5.0,E5
8dywf1lbe4orf996jvxu7,29,M,AR,Misiones,3,,D/D8/arm_08784_00075105195.wav_GL.wav,5.0,D8
8dywf1lbe4orf996jvxu7,29,M,AR,Misiones,3,,B/B7/audio39.wav,3.0,B7
8dywf1lbe4orf996jvxu7,29,M,AR,Misiones,3,,D/D7/es-ES-ElviraNeural74.wav,3.0,D7
8dywf1lbe4orf996jvxu7,29,M,AR,Misiones,3,,E/E3/audio_281.wav,5.0,E3
8dywf1lbe4orf996jvxu7,29,M,AR,Misiones,3,,B/B2/audio12.wav,2.0,B2
8dywf1lbe4orf996jvxu7,29,M,AR,Misiones,3,,A/A3/audio184.wav,1.0,A3
8dywf1lbe4orf996jvxu7,29,M,AR,Misiones,3,,C/C8/enrique_33.wav,3.0,C8
8dywf1lbe4orf996jvxu7,29,M,AR,Misiones,3,,E/E10/es-MX-JorgeNeural5.wav,3.0,E10
8dywf1lbe4orf996jvxu7,29,M,AR,Misiones,3,,A/A6/160.wav,1.0,A6
8dywf1lbe4orf996jvxu7,29,M,AR,Misiones,3,,D/D6/es-ES-AlvaroNeural24.wav,2.0,D6
8dywf1lbe4orf996jvxu7,29,M,AR,Misiones,3,,C/C3/pedro2_78.wav,4.0,C3
8dywf1lbe4orf996jvxu7,29,M,AR,Misiones,3,,B/B10/VTLP_es-AR-TomasNeural19.wav.wav,1.0,B10
8dywf1lbe4orf996jvxu7,29,M,AR,Misiones,3,,A/A2/46.wav,3.0,A2
8dywf1lbe4orf996jvxu7,29,M,AR,Misiones,3,,B/B9/VTLP_es-ES-ElviraNeural78.wav.wav,1.0,B9
8dywf1lbe4orf996jvxu7,29,M,AR,Misiones,3,,D/D2/m1ven_2.wav,2.0,D2
8dywf1lbe4orf996jvxu7,29,M,AR,Misiones,3,,C/C3/pedro_29.wav,3.0,C3
8dywf1lbe4orf996jvxu7,29,M,AR,Misiones,3,,E/E6/es-AR-ElenaNeural95.wav,5.0,E6
8dywf1lbe4orf996jvxu7,29,M,AR,Misiones,3,,E/E8/es-BO-SofiaNeural25.wav,1.0,E8
8dywf1lbe4orf996jvxu7,29,M,AR,Misiones,3,,D/D4/olimpiaAI_78.wav,3.0,D4
8dywf1lbe4orf996jvxu7,29,M,AR,Misiones,3,,A/A3/audio80.wav,1.0,A3
8dywf1lbe4orf996jvxu7,29,M,AR,Misiones,3,,B/B10/VTLP_es-AR-ElenaNeural11.wav.wav,1.0,B10
8dywf1lbe4orf996jvxu7,29,M,AR,Misiones,3,,C/C5/albano_29.wav,4.0,C5
8dywf1lbe4orf996jvxu7,29,M,AR,Misiones,3,,B/B1/audio78.wav,4.0,B1
8dywf1lbe4orf996jvxu7,29,M,AR,Misiones,3,,C/C9/lupe2_78.wav,2.0,C9
8dywf1lbe4orf996jvxu7,29,M,AR,Misiones,3,,D/D2/m2arg_3.wav,2.0,D2
8dywf1lbe4orf996jvxu7,29,M,AR,Misiones,3,,A/A3/audio189.wav,1.0,A3
8dywf1lbe4orf996jvxu7,29,M,AR,Misiones,3,,E/E9/arm_09697_01327668411.wav,5.0,E9
8dywf1lbe4orf996jvxu7,29,M,AR,Misiones,3,,E/E9/arm_09697_00622515303.wav,5.0,E9
